,document,term,tfidf
125602783,7412,funhous,0.21981131539311569
125612068,7412,trashi,0.21981131539311569
125599302,7412,campi,0.21287127348421742
125612002,7412,town,0.1936624546339037
125606811,7412,murder,0.18663381711339885
125600853,7412,deform,0.1863683521863833
125599205,7412,buzz,0.18443740201968792
117003346,7413,ryder,0.4805594831192506
116998895,7413,kodachrom,0.2716358905168957
116991442,7413,analogu,0.26006326889418585
117007429,7413,zooey,0.26006326889418585
116994872,7413,digit,0.21609650767855612
117004005,7413,shut,0.20452388605584623
116998981,7413,lab,0.1973509709796451
117003204,7413,roll,0.19531141804357446
117007205,7413,world,0.1810425924270678
117001015,7413,nurs,0.17976403464871943
37523043,7414,far,0.363461148997592
37518437,7414,amato,0.3208805410894081
37526341,7414,like,0.31510902370361205
37530295,7414,rose,0.27864253550283163
37520137,7414,campaign,0.24497625755142727
37524382,7414,happili,0.23440101701801414
37530124,7414,rid,0.2274002731661822
37522093,7414,divorc,0.2024856973776703
37534218,7414,wonder,0.20149398236141425
37526173,7414,lawyer,0.19608788885453474
164574887,7415,telemarket,0.3524536100496712
164562705,7415,cassiu,0.3267840432802958
164570507,7415,oakland,0.3117683093104533
164569032,7415,macabr,0.3011144765109204
164571747,7415,propel,0.2893210659003481
164560845,7415,altern,0.2405971379161017
164576092,7415,version,0.23475960900232712
164568240,7415,key,0.22711827828305073
164566519,7415,green,0.2252815370716021
164571632,7415,present,0.21974387503248458
6615502,7416,militarist,0.2529841257519822
6610224,7416,disarray,0.24499672787000884
6617395,7416,pragmat,0.23880122074663088
6618884,7416,schoolboy,0.23880122074663088
6609186,7416,conclus,0.22945918004445404
6609342,7416,cooper,0.21690996212030314
6619862,7416,split,0.2065067220471517
6606708,7416,amidst,0.20482349941264713
6611397,7416,fend,0.19524911701769654
6608789,7416,chill,0.19411570780039586
112339944,7417,fatten,0.3240504542304248
112342101,7417,ingredi,0.2928517150749823
112343899,7417,meat,0.2813951880380644
112341289,7417,harvest,0.272838195130477
112335693,7417,attach,0.2630429220518524
112344406,7417,motel,0.2630429220518524
112348186,7417,smoke,0.24923726004474475
112350303,7417,unsuspect,0.23543159803763708
112336618,7417,brand,0.23299849520242988
112339912,7417,farmer,0.22120815223673052
17131600,7418,comprehend,0.297167840463882
17144751,7418,whimsi,0.297167840463882
17138018,7418,misguid,0.23872209921454773
17137197,7418,love,0.2241240582009357
17135987,7418,institut,0.21476508245225823
17132098,7418,cure,0.2006521564620969
17142330,7418,spring,0.19484124021484878
17142755,7418,suicid,0.19256937919965397
17133138,7418,eccentr,0.1866038102576158
17144901,7418,wonder,0.1866038102576158
126748362,7419,leagu,0.3898142853702225
126747868,7419,justic,0.35378384755019465
126747525,7419,interstel,0.3024667436859502
126749248,7419,megalomaniac,0.2675516510905288
126740898,7419,array,0.2482879964551753
126743171,7419,conquer,0.2185946334077639
126742476,7419,catastroph,0.21150288881636467
126756425,7419,world,0.20159104636606132
126750535,7419,overcom,0.20080943543103916
126740730,7419,answer,0.19656566264061004
149492419,742,music,0.3725525482691138
149495936,742,skidoo,0.34772551698594933
149494339,742,rainbow,0.30195386539503727
149492819,742,nyc,0.27933630111444974
149483609,742,audit,0.26181434964066724
149484618,742,broadway,0.26181434964066724
149494189,742,puppi,0.25401108633106745
149484299,742,blue,0.23736957653923815
149491076,742,lifetim,0.22469610487075417
149486264,742,danc,0.22167483388629722
129112265,7420,businesswoman,0.3326028990514983
129120569,7420,outgo,0.3272289135372733
129113252,7420,conserv,0.2924169969719616
129125753,7420,uptight,0.2924169969719616
129110790,7420,annual,0.2714373452125231
129110379,7420,accompani,0.2634758265156789
129115511,7420,fish,0.26245690856174064
129114696,7420,eccentr,0.2405141862275252
129126183,7420,water,0.23456112439936552
129112596,7420,celebr,0.218243136736165
135360129,7421,stargirl,0.6584396195437948
135350839,7421,eclect,0.289525371419313
135347175,7421,assort,0.2791310053559905
135349539,7421,costum,0.27623894747707034
135358282,7421,reloc,0.25723044904846437
135350195,7421,design,0.21489750778640332
135348820,7421,charact,0.20288597455124915
135357895,7421,quickli,0.18884939006726909
135355963,7421,movi,0.18715730801297537
135353044,7421,hire,0.1839937880391692
44918801,7422,evolutionari,0.4138378472472775
44915378,7422,biologist,0.38048663342084843
44923623,7422,museum,0.33836290288174875
44920711,7422,homicid,0.31885369343975484
44916477,7422,chicago,0.2919274268003917
44919799,7422,giant,0.2875502623074788
44917236,7422,creatur,0.24531045057626183
44920881,7422,hunt,0.24009625413137584
44917804,7422,detect,0.23682866363510177
44924657,7422,peopl,0.22155026509761933
97216790,7423,novel,0.28330202462639903
97217301,7423,pari,0.2681242850494428
97220813,7423,success,0.2352151567764832
97212590,7423,ghostwrit,0.217966453848691
97219834,7423,sidoni,0.217966453848691
97220369,7423,splendor,0.217966453848691
97208540,7423,brazen,0.2086803345069693
97209643,7423,commonli,0.2020917279811806
97214077,7423,intellectu,0.1969812077257938
97217305,7423,parisian,0.19280560863945884
143400153,7424,cartograph,0.30121122184911253
143411215,7424,smithsonian,0.30121122184911253
143403431,7424,freight,0.29170116319119155
143407355,7424,montana,0.2419800799568757
143409179,7424,prodigi,0.2419800799568757
143401112,7424,cowboy,0.2401927511832438
143398811,7424,award,0.23688423927823435
143405195,7424,institut,0.22737418062031337
143409511,7424,ranch,0.2209558624040083
143410635,7424,secretli,0.2033004147562709
94630412,7425,rodchenkov,0.47618727579016035
94622357,7425,dope,0.4212188431474043
94623565,7425,fogel,0.3174581838601069
94629474,7425,program,0.19792531412109432
94623813,7425,furtiv,0.15872909193005344
94633695,7425,urin,0.15872909193005344
94624300,7425,grigori,0.15196668760296922
94631386,7425,skype,0.15196668760296922
94618374,7425,administ,0.14344706571821972
94624974,7425,hormon,0.14344706571821972
107381825,7426,fungi,0.3882202149259581
107385872,7426,mushroom,0.19411010746297905
107385893,7426,mycelium,0.19411010746297905
107385894,7426,mycologist,0.19411010746297905
107387232,7426,pollan,0.19411010746297905
107389314,7426,simard,0.19411010746297905
107389926,7426,stamet,0.19411010746297905
107380666,7426,ecolog,0.1799728643703935
107385969,7426,naturalist,0.1799728643703935
107390244,7426,subterranean,0.1799728643703935
167715813,7427,rhythmic,0.28562141076842207
167707179,7427,czech,0.2526508504923186
167707737,7427,disord,0.2318487430222038
167708612,7427,expens,0.22944657353508446
167719362,7427,verg,0.22139567693474643
167706803,7427,cope,0.2098215227030851
167710764,7427,immigr,0.20751183741022655
167704915,7427,beat,0.20536727549011777
167709484,7427,genet,0.19972362167541285
167707619,7427,difficult,0.19805590946617208
146484057,7428,occultist,0.2618361589735863
146489562,7428,veder,0.2618361589735863
146490373,7428,zeko,0.2618361589735863
146474928,7428,baffl,0.2273702574017844
146477248,7428,crippl,0.22369655379569042
146480261,7428,hallucin,0.22369655379569042
146474154,7428,adrift,0.22045611756325884
146476165,7428,caribbean,0.2149352835251564
146487271,7428,smooth,0.20138631497431095
146484882,7428,playboy,0.19586548093620845
119307786,7429,stung,0.2979459386149756
119303398,7429,muldoon,0.2852524186053295
119301410,7429,jolt,0.25872685048644173
119303886,7429,oblivi,0.2545465070480043
119303606,7429,neighbour,0.24457697150162824
119300270,7429,headstrong,0.23702713470295614
119303618,7429,nephew,0.2228772557181426
119293988,7429,admir,0.2201532712548726
119298810,7429,famili,0.20901262972534504
119298838,7429,farmer,0.20338829860300514
165272587,743,grug,0.4268772556876827
165270886,743,eep,0.21343862784384135
165273279,743,huddl,0.21343862784384135
165281061,743,thunk,0.21343862784384135
165281545,743,ugga,0.21343862784384135
165268734,743,caveman,0.20434540943663118
165269732,743,crood,0.20434540943663118
165270474,743,distrust,0.1978936683019907
165272446,743,gran,0.1978936683019907
165269538,743,correct,0.1773443495497309
4960351,7430,bidder,0.3108223158810935
4970271,7430,prohibit,0.2749427021177381
4959356,7430,allegi,0.25825963178419137
4965598,7430,highest,0.2429097682712348
4973727,7430,toll,0.2429097682712348
4973220,7430,switch,0.2310576261820906
4968537,7430,mount,0.2182923109444462
4963711,7430,era,0.21553074851284154
4974669,7430,viciou,0.20084969400796357
4963228,7430,drawn,0.19662976394981946
149700639,7431,witch,0.44806433116499755
149690282,7431,ghost,0.43001644977668746
149700369,7431,warlock,0.4073868259206424
149692324,7431,kindr,0.20703861078761263
149686289,7431,bridg,0.20074273936046266
149698084,7431,spooki,0.18794565297380458
149688547,7431,divid,0.18337817514205226
149685321,7431,aunt,0.16975964563322757
149690022,7431,friendli,0.16896428452350032
149696474,7431,resort,0.16098645467770473
78664212,7432,therapist,0.4220264514527042
78656878,7432,injuri,0.36965966077542634
78660448,7432,physic,0.3550586405731697
78650763,7432,basketbal,0.35365545089153216
78661397,7432,recov,0.32774902560395264
78660569,7432,player,0.3162118028104792
78651839,7432,career,0.2728692345957049
78664258,7432,threaten,0.252647789497266
78654641,7432,fall,0.22238698211915967
78656187,7432,help,0.1973645629663867
81872982,7433,serets,0.44610564393274255
81867434,7433,inspir,0.2500776623294448
81861367,7433,bechuanaland,0.22305282196637127
81861842,7433,botswana,0.22305282196637127
81867969,7433,khama,0.22305282196637127
81859981,7433,1948,0.21355000587832593
81865517,7433,flung,0.2068076505642215
81860737,7433,apartheid,0.19730483447617614
81876273,7433,william,0.1830989337697417
81875132,7433,triumph,0.17918371588399618
50420627,7434,ocean,0.2982681688712337
50423487,7434,ship,0.2615143234782876
50418596,7434,lane,0.2073872370234442
50414906,7434,dwindl,0.1883757444218353
50415244,7434,equip,0.1883757444218353
50414469,7434,disabl,0.18627770306531868
50425854,7434,unknowingli,0.1793410367762175
50422944,7434,sailor,0.177879239845809
50423944,7434,solo,0.177879239845809
50426180,7434,vessel,0.177879239845809
52582718,7435,detroit,0.39297093034241076
52578569,7435,11,0.35727182144513314
52590768,7435,reluctantli,0.3339921674645085
52581553,7435,clear,0.3216165547581399
52591246,7435,ruthless,0.2906789352299821
52584734,7435,girlfriend,0.26263779188023767
52581961,7435,cop,0.2615953361448324
52582171,7435,crimin,0.2552721793745407
52592324,7435,son,0.22503303867540933
52581499,7435,citi,0.22125085650939882
117925404,7436,nixon,0.520924302873851
117919574,7436,dog,0.3196459526856809
117917928,7436,checker,0.2809219955593342
117931325,7436,walker,0.268953753977125
117931392,7436,waterg,0.2604621514369255
117915680,7436,advisor,0.24394379558016746
117931338,7436,wander,0.20521157574179735
117916676,7436,becom,0.19731534231417402
117928028,7436,scandal,0.19643750869533055
117925598,7436,offici,0.1932433341595881
37873746,7437,coastlin,0.4053443875535062
37875087,7437,dizzi,0.4053443875535062
37879694,7437,mal,0.4053443875535062
37880684,7437,mystic,0.31936064425887345
37883883,7437,shadow,0.30192827954730744
37876430,7437,forest,0.27656826883287705
37875588,7437,emerg,0.26889441541543196
37881581,7437,path,0.24686458281180088
37874326,7437,cross,0.23503743143942393
37874527,7437,dark,0.22126216340231217
16415319,7438,mom,0.3704686098362997
16411662,7438,gelato,0.2964040511534007
16415263,7438,mit,0.26218880234434716
16409791,7438,diari,0.24627961764336168
16411317,7438,footstep,0.2406013838448649
16410533,7438,encourag,0.23810852882526504
16418164,7438,rome,0.21901396534538264
16418961,7438,sick,0.2110431605719706
16412107,7438,guid,0.21005437715547168
16418977,7438,sight,0.19742654684590039
1884182,7439,behalf,0.401033374164097
1884030,7439,baron,0.3709943544385146
1885240,7439,cattl,0.36739824807381444
1891088,7439,lawman,0.3609186065865497
1892105,7439,mexico,0.2879329055565809
1898887,7439,wealthi,0.260013228315702
1889584,7439,hire,0.24710728605695456
1890756,7439,kid,0.23958559663428297
1884774,7439,bring,0.22272786843780626
1889092,7439,group,0.19360354463309956
38568833,744,mahoney,0.483425967591365
38571175,744,polic,0.26354514513875593
38565512,744,floodgat,0.17830913089087239
38569107,744,mayoress,0.17830913089087239
38568616,744,long,0.17185387072342304
38574256,744,sundri,0.17071254967420152
38576158,744,weight,0.17071254967420152
38576053,744,want,0.16656396206910604
38561816,744,boorish,0.1653226895253052
38565148,744,factor,0.1653226895253052
105654547,7440,music,0.31182646036277883
105658616,7440,star,0.2924161566462479
105658278,7440,sober,0.2574494644226712
105651580,7440,hoffman,0.2527353670682152
105649895,7440,fall,0.251790746887559
105649199,7440,drunken,0.22385269216460077
105650264,7440,focu,0.22063065169949703
105652070,7440,industri,0.20100205382277517
105658009,7440,sing,0.20100205382277517
105658339,7440,song,0.20020769487559742
37844209,7441,hotel,0.3482538023789704
37846347,7441,mccloud,0.2766225415753679
37843207,7441,gi,0.2648374714954444
37845490,7441,largo,0.2648374714954444
37851603,7441,swell,0.2648374714954444
37849595,7441,rocco,0.25647583120437045
37840263,7441,compar,0.24469076112444685
37843615,7441,gunpoint,0.24469076112444685
37844301,7441,hurrican,0.21275898067352578
37844090,7441,hole,0.2043973403824518
16269277,7442,thurgood,0.4765820915181487
16268776,7442,suprem,0.3791388737446981
16258305,7442,defin,0.36655407553267627
16257808,7442,court,0.31154006753994
16254877,7442,african,0.3038208322650609
16262311,7442,justic,0.27871997422942063
16256887,7442,case,0.2627731144593454
16256831,7442,career,0.2529476870347022
16255783,7442,battl,0.22074571953738914
16255070,7442,american,0.2143625050743506
1918674,7443,camp,0.3934671758048231
1922898,7443,handyman,0.2801177304404774
1920259,7443,delinqu,0.27605998512583624
1924236,7443,juvenil,0.2724302082536731
1919709,7443,counselor,0.2633914926276123
1925031,7443,loser,0.25414952557671033
1922750,7443,guidanc,0.24686971248655842
1925051,7443,lovabl,0.24526705065646076
1929431,7443,shadi,0.23821167495020554
1930501,7443,strip,0.2323584804160638
100145422,7444,store,0.5423301572547056
100131636,7444,absorb,0.3579313930556516
100138690,7444,independ,0.314681756397281
100133923,7444,chain,0.29406541399256414
100139641,7444,larg,0.29086902724115915
100136139,7444,employe,0.2878835495092438
100132112,7444,anyth,0.25603041341965715
100141195,7444,music,0.2307684517494007
100145417,7444,stop,0.19980516242717022
100139721,7444,learn,0.19028649044220522
138099832,7445,spider,0.6106463891286551
138095269,7445,mcu,0.38823508382748534
138094994,7445,man,0.2977249985703516
138091752,7445,franchis,0.29306555556403896
138093544,7445,instal,0.2823574794188089
138099074,7445,sequel,0.2789469971217854
138101599,7445,unknown,0.26277759613141094
138097214,7445,plot,0.22015338460893347
138092984,7445,home,0.16370754816882915
138085935,7445,00,0.0
111984455,7446,christma,0.49628737751124874
111991461,7446,mr,0.3862039871843173
111997540,7446,version,0.2981533825438687
111995473,7446,spirit,0.24332373447713804
111991238,7446,mitchel,0.22381455752268153
111998011,7446,wilson,0.22381455752268153
111994567,7446,scroog,0.18372422497630594
111997403,7446,usual,0.17087122983926248
111985373,7446,damag,0.15718625879914397
111990979,7446,menac,0.15519773403074444
91655564,7447,scanner,0.327961739347579
91648550,7447,frighteningli,0.31398944316472516
91654080,7447,possessor,0.30407594125688353
91657446,7447,telepath,0.2963864317826817
91652686,7447,nab,0.29010364507402964
91647133,7447,domin,0.22835975270978484
91655227,7447,rogu,0.21313423032899992
91647926,7447,extraordinari,0.2107567413277414
91646114,7447,corpor,0.20799847582837347
91643064,7447,abil,0.20171568911972143
110714049,7448,museum,0.5519637307101047
110705137,7448,artwork,0.3375421479870021
110705220,7448,attach,0.30318440477436287
110708256,7448,devis,0.29189433083973804
110719269,7448,transfer,0.268555068998761
110707249,7448,comedi,0.23569145819249918
110710585,7448,guard,0.23286686045105612
110706760,7448,center,0.22454809459216976
110717134,7448,secur,0.2169543949663704
110718177,7448,steal,0.20790750119496923
66330016,7449,bigfoot,0.46552401585347875
66344275,7449,ventur,0.3529742012533391
66342341,7449,stalk,0.33286331640737155
66344852,7449,wood,0.3266960811148878
66344619,7449,weekend,0.3211602363819219
66343177,7449,texa,0.3168279232448707
66340551,7449,remot,0.2887647231091556
66339191,7449,parti,0.27530022291857764
66334798,7449,group,0.21594530864248804
66334189,7449,friend,0.17842870377577483
28011088,745,ibrahimović,0.29553729680188146
28015752,745,rapino,0.29553729680188146
28020571,745,zlatan,0.29553729680188146
28017376,745,slime,0.2829463932037653
28020451,745,yankov,0.2829463932037653
28020111,745,weird,0.23741224413316975
28017513,745,soccer,0.23511097007880533
28005130,745,ball,0.22403514691870724
28004920,745,athlet,0.2084845773423406
28009136,745,fan,0.20329704866575632
125736352,7450,environ,0.3078009286292523
125745861,7450,sweetheart,0.3078009286292523
125736512,7450,exhibit,0.3040390151730561
125738847,7450,infect,0.300578390258416
125737448,7450,getaway,0.29894669733972046
125737839,7450,guest,0.27498122193052293
125744716,7450,sign,0.2731795141220836
125745814,7450,surround,0.2571455000815417
125743898,7450,romant,0.23861215429678234
125746918,7450,unexpect,0.22748301543304836
112971560,7451,tombston,0.34705474175084905
112961225,7451,earp,0.3382783791299559
112959112,7451,cattl,0.2977828626183879
112958685,7451,brother,0.26096478806890305
112970672,7451,stolen,0.23022665359571487
112960381,7451,dead,0.19299649203968144
112970871,7451,sullen,0.1871583070383025
112971769,7451,trinket,0.1871583070383025
112959453,7451,clanton,0.17918472053329496
112959957,7451,cough,0.17918472053329496
127423141,7452,patton,0.7634259780306775
127419841,7452,insubordin,0.19085649450766937
127417619,7452,fault,0.1657337567627116
127424388,7452,reich,0.15858104607272971
127426901,7452,tank,0.156669708723315
127427012,7452,temper,0.15492479443393145
127422589,7452,numer,0.1518334777204765
127418804,7452,habit,0.15044990408346198
127423835,7452,progress,0.14679365244466375
127418341,7452,germani,0.14187800009587317
7146174,7453,butter,0.33120718795869636
7153241,7453,memoir,0.31598821039368225
7160443,7453,wrote,0.31020222365645383
7151492,7453,intertwin,0.28418520966623784
7146995,7453,combin,0.26242194448120804
7149243,7453,fearless,0.26094981003208445
7152619,7453,loos,0.2356616464586
7156958,7453,separ,0.22118595292597792
7155238,7453,possibl,0.22019814283617156
7154717,7453,passion,0.21434258310949195
127375512,7454,soccer,0.42038163946970813
127363315,7454,beat,0.37994752902922047
127376941,7454,tournament,0.3744818240797132
127362228,7454,academi,0.35938320202285556
127371864,7454,nation,0.3123385384333565
127374286,7454,rival,0.3117748465813058
127365953,7454,determin,0.26897446828642824
127376096,7454,student,0.25545481056181035
127376532,7454,team,0.22021452598761648
127371977,7454,new,0.16931760121886352
12125245,7455,fusion,0.3139600681375114
12134087,7455,templar,0.3040474936792853
12134396,7455,toppl,0.3040474936792853
12134474,7455,traitor,0.2900765046632472
12132043,7455,saint,0.2761055156472091
12132343,7455,secret,0.27332248765842465
12120920,7455,bent,0.22930906411514307
12130883,7455,process,0.21250442173610812
12122406,7455,cold,0.20797901669998275
12129738,7455,odd,0.20493674494845002
1532747,7456,colleg,0.30031512055020004
1537352,7456,ironheart,0.2980823903893756
1542102,7456,riri,0.2980823903893756
1533682,7456,demolish,0.25466308297018503
1533846,7456,difficulti,0.25466308297018503
1546062,7456,william,0.2446889816263305
1530256,7456,aka,0.2394567792448954
1530129,7456,adjust,0.23105464126458758
1546318,7456,youngest,0.22757100879864844
1537351,7456,iron,0.22443635386782196
1659620,7457,restaurateur,0.29147083022507186
1651905,7457,drug,0.28744605287068364
1657848,7457,orchestr,0.23414555337657098
1660324,7457,seasid,0.23414555337657098
1662540,7457,tri,0.23378135917856435
1656134,7457,loyalti,0.21667221010891635
1658889,7457,profil,0.21291742654100432
1650279,7457,clean,0.2056159188863108
1653157,7457,friend,0.20192163807544095
1657826,7457,opposit,0.1982301588722552
26567798,7458,millwal,0.5091108165078503
26567631,7458,member,0.2853970681395665
26564726,7458,gse,0.25455540825392514
26565316,7458,hooligan,0.22517093595941304
26561240,7458,climax,0.21747633252671744
26563759,7458,financ,0.20895868263725448
26568589,7458,numer,0.20250834537986356
26561557,7458,constant,0.1943403331401971
26572661,7458,superior,0.1916634109489553
26563797,7458,firm,0.18124643603738505
67958176,7459,walnut,0.33250532014089274
67957549,7459,understood,0.31833945181544326
67945573,7459,creek,0.2941227399612894
67945962,7459,deepli,0.25385119542465107
67944416,7459,came,0.2471762355508014
67948040,7459,gay,0.23907770604308667
67950211,7459,knew,0.23250766315528545
67954188,7459,religi,0.23250766315528545
67949519,7459,influenc,0.23152344792753224
67947384,7459,favorit,0.22531574198607512
46369478,746,ninjitsu,0.3793463605118537
46366429,746,humanoid,0.36318490303360235
46372571,746,shredder,0.33555670898983514
46371032,746,quartet,0.3240899724243193
46374615,746,turtl,0.2917670574678165
46364950,746,foot,0.2664171439871013
46368643,746,menac,0.26304676610806815
46362191,746,clan,0.25993929246309655
46368654,746,mentor,0.25614031842723156
46374403,746,train,0.19825490784059066
136491124,7460,boy,0.36461715980925846
136503570,7460,surprisingli,0.36205498849319306
136495747,7460,handl,0.3081778460884408
136497668,7460,lethal,0.28620894569167077
136497971,7460,lure,0.28620894569167077
136502193,7460,senior,0.263028510161623
136505618,7460,wood,0.2595861411993854
136505097,7460,victim,0.22977620085661354
136504261,7460,train,0.2139107234453133
136497324,7460,know,0.21103517195448546
29484941,7461,boogey,0.5032591444930548
29489427,7461,grim,0.44258056898359543
29490115,7461,horror,0.31856111853016333
29489648,7461,hand,0.28259960884713264
29492664,7461,misus,0.2516295722465274
29494434,7461,power,0.22329332801969304
29498034,7461,titl,0.19537902093647372
29492045,7461,man,0.19296662552693236
29494932,7461,rank,0.18804135970178168
29498563,7461,underworld,0.17684403129367715
154437525,7462,shark,0.33047068223309356
154424903,7462,air,0.31941015168636105
154441067,7462,zombi,0.21750488304054463
154438991,7462,task,0.20722137079468148
154438704,7462,super,0.20681671045829628
154429928,7462,fli,0.20228371153949032
154428185,7462,deadli,0.1720567742692284
154430393,7462,geologist,0.15574825235966822
154436720,7462,ridden,0.15574825235966822
154440907,7462,ww2,0.15574825235966822
49238851,7463,face,0.36489697894156176
49246289,7463,saddl,0.3433889492323414
49249975,7463,wide,0.3155168763421693
49234828,7463,bachelor,0.30189650801333584
49241128,7463,injuri,0.2971546022762629
49240040,7463,ground,0.2726402756521537
49244152,7463,orphan,0.25531797700888675
49244219,7463,outsid,0.25363682538130616
49239206,7463,fli,0.2425408259855124
49238832,7463,eye,0.23548355088508857
1792631,7464,parti,0.3759216532587133
1786707,7464,end,0.3171703282049519
1782177,7464,absorb,0.2922214370903601
1793853,7464,redempt,0.24192821098855768
1795185,7464,simpl,0.23425515189259663
1788912,7464,hour,0.21446572959824683
1782237,7464,act,0.21102568672286828
1794843,7464,self,0.20361014628932317
1792658,7464,path,0.19859176621602193
1797226,7464,ultim,0.18752349870268395
100471002,7465,crew,0.2587961971733247
100473201,7465,fraca,0.25248098545125036
100478790,7465,portli,0.25248098545125036
100481283,7465,sperm,0.2340925299801171
100483694,7465,wee,0.2340925299801171
100478359,7465,pee,0.22817276954237403
100475181,7465,jackass,0.22333597308332329
100472437,7465,episod,0.2157040745089837
100476991,7465,mini,0.2157040745089837
100473856,7465,groceri,0.20978431407124068
154924344,7466,rootless,0.3306778637773017
154924870,7466,sensuou,0.3306778637773017
154925536,7466,sordidli,0.3306778637773017
154920629,7466,lunch,0.31658985136767986
154923393,7466,proprietor,0.3065942474903538
154925853,7466,steami,0.29250623508073187
154927916,7466,wagon,0.29250623508073187
154915078,7466,conspir,0.2584270149164578
154918152,7466,greek,0.24736224010310576
154916347,7466,drifter,0.24024659397454026
150076203,7467,felson,0.3172583948566069
150072836,7467,bravado,0.29947211809704133
150080365,7467,minnesota,0.2831072095277828
150076142,7467,fat,0.2720190692049997
150082118,7467,pool,0.256861866172093
150078003,7467,hustler,0.2529891357592287
150071910,7467,attitud,0.2495043612880004
150079560,7467,lot,0.22620893264601435
150076136,7467,fast,0.21661944952538434
150079966,7467,match,0.21473689994996537
50336502,7468,nubil,0.48646930175782366
50327266,7468,asylum,0.39488389833242216
50333850,7468,invis,0.36627925659255134
50337283,7468,physic,0.3359649308309509
50340882,7468,teach,0.2954191157589022
50339109,7468,scientist,0.27079006463252114
50340908,7468,teen,0.2661237231437506
50331224,7468,escap,0.21577488566567857
50333086,7468,high,0.20312866961221915
50339092,7468,school,0.20282946024922505
93226003,7469,congo,0.40148321090745814
93224308,7469,belgian,0.3941317450706907
93238028,7469,troop,0.3440655923194794
93222877,7469,1960,0.3216510585176912
93230444,7469,irish,0.3216510585176912
93232153,7469,mercenari,0.29669728693946934
93227453,7469,earli,0.28934582110270196
93225894,7469,command,0.28297769173658305
93236754,7469,stand,0.25782806719645524
93231212,7469,lead,0.19967345756522037
70703204,747,dracula,0.44737420883781515
70711950,747,ship,0.34291100634879007
70708420,747,monster,0.3318226579137103
70703201,747,drac,0.2789919749336998
70712205,747,slayer,0.27193679185801345
70705534,747,hels,0.23324439110176867
70702327,747,cruis,0.22234148690235014
70707555,747,luxuri,0.21324577395529656
70702773,747,descend,0.19670211214418853
70709395,747,pack,0.19555226763312913
81650476,7470,marpl,0.4531786359863218
81652631,7470,poison,0.370528794831807
81648945,7470,intend,0.36432284659647146
81655069,7470,solv,0.3020700146888988
81657330,7470,victim,0.2815106334763919
81657397,7470,visit,0.27760590953674563
81651208,7470,movi,0.2729273047961907
81655364,7470,star,0.25190899286349094
81650049,7470,local,0.2443844664914553
81657838,7470,woman,0.2014568671974545
55692932,7471,dwindl,0.32447793201263747
55693361,7471,everywher,0.31446163564415563
55690494,7471,bullet,0.30639766319329675
55688479,7471,24,0.30402367608881636
55700417,7471,relentless,0.27760885752832626
55700102,7471,rage,0.27523487042384587
55699984,7471,pursuit,0.2615909575443755
55695375,7471,hour,0.24104450742694727
55702716,7471,survivor,0.22809521864924412
55698747,7471,open,0.22190525431562086
106901588,7472,sermon,0.34061252490233834
106903585,7472,town,0.3000930936319961
106895821,7472,imperson,0.29954445284063064
106900817,7472,reverend,0.28579824963060596
106904123,7472,unorthodox,0.2780363226218537
106901868,7472,sin,0.2678709589729278
106897490,7472,man,0.2612047898655501
106902936,7472,suspicion,0.2598871810450579
106890414,7472,border,0.24669809351402003
106891266,7472,chief,0.23696825056014606
89361450,7473,effortlessli,0.28193832190623935
89367333,7473,overlap,0.28193832190623935
89370220,7473,slide,0.24939291709381822
89371134,7473,surprisingli,0.24939291709381822
89368360,7473,publicist,0.24482634130649453
89362422,7473,forth,0.24087059342987094
89370863,7473,storylin,0.24087059342987094
89360026,7473,converg,0.2314366869460435
89367474,7473,parallel,0.22224862506075962
89360590,7473,decept,0.2137263013968124
36419599,7474,pod,0.37909860975385806
36422123,7474,spacecraft,0.3322007156038781
36413695,7474,fauna,0.21428520728754966
36413963,7474,flora,0.21428520728754966
36420480,7474,rejoic,0.21428520728754966
36410303,7474,botanist,0.20515592168922953
36416184,7474,jettison,0.20515592168922953
36420668,7474,reus,0.20515592168922953
36413071,7474,ecosystem,0.1986785904752492
36409722,7474,barren,0.18042001927860887
33322627,7475,huckster,0.4537418013524955
33325638,7475,newsman,0.4394159368647024
33329238,7475,sought,0.39903359295441543
33330845,7475,tv,0.30624986625972744
33319349,7475,deal,0.25634514349452814
33319057,7475,crimin,0.2367883439055131
33327096,7475,protect,0.23615397153938467
33326767,7475,polic,0.23349474330032305
33329053,7475,small,0.21921870128522267
33330451,7475,time,0.18553101501881392
130153814,7476,biograph,0.3478836014565034
130153750,7476,bestsel,0.30735249331686115
130156033,7476,decept,0.2981314638856846
130163805,7476,publish,0.2981314638856846
130166800,7476,tast,0.2981314638856846
130155825,7476,current,0.28891043445450804
130160858,7476,longer,0.28002132091863985
130157418,7476,fallen,0.27500628899126234
130152485,7476,abl,0.241364993563689
130166211,7476,step,0.23690666488627463
119401517,7477,hud,0.816879109427529
119397116,7477,cheat,0.17349935340482975
119402893,7477,lenient,0.11669701563250415
119396750,7477,callou,0.11172532207667624
119395707,7477,bannon,0.10819784936167708
119409032,7477,tarnish,0.10819784936167708
119395114,7477,amor,0.10322615580584915
119408468,7477,stern,0.10322615580584915
119408975,7477,taker,0.10322615580584915
119395224,7477,anymor,0.09969868309084996
22359890,7478,deathb,0.3843937016383667
22358374,7478,calcul,0.3380468791206765
22357008,7478,array,0.32958124551816054
